Time [s], Analyzer Name, Decoded Protocol Result
1.565637120000000,SPI,MOSI: 0xAE;  MISO: 0x00
1.566571520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566572580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566573640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566574720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566575780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566576840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566577920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566578980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566580040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566581120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566582180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566583240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566584320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566585380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566586440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566587520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566588580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566589640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566590720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566591780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566592840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566593920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566594980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566596040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566597120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566598180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566599240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566600320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566601380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566602440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566603520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566604580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566605640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566606720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566607780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566608840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566609920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566610980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566612040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566613120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566614180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566615240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566616320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566617380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566618440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566619520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566620580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566621640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566622720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566623780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566624840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566625920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566626980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566628040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566629120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566630180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566631240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566632320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566633380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566634440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566635520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566636580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566637640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566638720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566639780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566640840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566641920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566642980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566644040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566645120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566646180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566647240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566648320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566649380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566650440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566651520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566652580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566653640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566654720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566655780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566656840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566657920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566658980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566660040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566661120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566662180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566663240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566664320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566665380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566666440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566667520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566668580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566669640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566670720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566671780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566672840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566673920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566674980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566676040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566677120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566678180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566679240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566680320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566681380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566682440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566683520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566684580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566685640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566686720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566687780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566688840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566689920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566690980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566692040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566693120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566694180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566695240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566696320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566697380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566698440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566699520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566700580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566701640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566702720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566703780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566704840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566705920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566706980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566708040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566709120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566710180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566711240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566712320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566713380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566714440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566715520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566716580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566717660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566718720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566719780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566720840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566721920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566722980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566724040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566725120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566726180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566727240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566728320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566729380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566730440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566731520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566732580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566733640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566734720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566735780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566736840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566737920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566738980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566740040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566741120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566742180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566743240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566744320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566745380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566746440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566747520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566748580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566749640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566750720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566751780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566752840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566753920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566754980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566756040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566757120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566758180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566759240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566760320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566761380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566762440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566763520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566764580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566765640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567979580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567980660000000,SPI,MOSI: 0x10;  MISO: 0x00
1.567981720000000,SPI,MOSI: 0x40;  MISO: 0x00
1.567983660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567984720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567985780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567986860000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567987920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567988980000000,SPI,MOSI: 0x80;  MISO: 0x00
1.567990060000000,SPI,MOSI: 0x80;  MISO: 0x00
1.567991120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567992180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567993260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567994320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567995380000000,SPI,MOSI: 0x80;  MISO: 0x00
1.567996460000000,SPI,MOSI: 0x80;  MISO: 0x00
1.567997520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.567998600000000,SPI,MOSI: 0x80;  MISO: 0x00
1.567999660000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568000720000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568001800000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568002860000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568003920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568005000000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568006060000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568007120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568008200000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568009260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568010320000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568011380000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568012460000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568013520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568014580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568015660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568016720000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568017780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568018860000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568019920000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568020980000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568022060000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568023120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568024180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568025260000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568026320000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568027400000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568028460000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568029520000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568030600000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568031660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568032720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568033800000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568034860000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568035920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568037000000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568038060000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568039120000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568040200000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568041260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568042320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568043400000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568044460000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568045520000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568046600000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568047660000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568048720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568049800000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568050860000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568051920000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568053000000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568054060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568055120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568056200000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568057260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568058320000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568059400000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568060460000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568061520000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568062600000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568063660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568064720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568065800000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568066860000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568067920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568069000000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568070060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568071120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568072200000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568073260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568074320000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568075400000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568076460000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568077520000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568078600000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568079660000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568080720000000,SPI,MOSI: 0xE0;  MISO: 0x00
1.568081800000000,SPI,MOSI: 0xE0;  MISO: 0x00
1.568082860000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568083920000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568085000000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568086060000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568087120000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568088200000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568089260000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568090320000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568091400000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568092460000000,SPI,MOSI: 0xFE;  MISO: 0x00
1.568093520000000,SPI,MOSI: 0xFE;  MISO: 0x00
1.568094600000000,SPI,MOSI: 0xFE;  MISO: 0x00
1.568095660000000,SPI,MOSI: 0xFE;  MISO: 0x00
1.568096720000000,SPI,MOSI: 0xFE;  MISO: 0x00
1.568097800000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568098860000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568099920000000,SPI,MOSI: 0xFC;  MISO: 0x00
1.568101000000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568102060000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568103120000000,SPI,MOSI: 0xF8;  MISO: 0x00
1.568104200000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568105260000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568106320000000,SPI,MOSI: 0xF0;  MISO: 0x00
1.568107400000000,SPI,MOSI: 0xE0;  MISO: 0x00
1.568108460000000,SPI,MOSI: 0xE0;  MISO: 0x00
1.568109520000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568110600000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568111660000000,SPI,MOSI: 0xC0;  MISO: 0x00
1.568112720000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568113800000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568114860000000,SPI,MOSI: 0x80;  MISO: 0x00
1.568115920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568117000000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568118060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568119120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568120200000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568121260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568122320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568123400000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568124460000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568125520000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568126600000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568127660000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568128720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568129800000000,SPI,MOSI: 0x0C;  MISO: 0x00
1.568130860000000,SPI,MOSI: 0x04;  MISO: 0x00
1.568131920000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568133000000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568134060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568135120000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568136200000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568137260000000,SPI,MOSI: 0x0A;  MISO: 0x00
1.568138320000000,SPI,MOSI: 0x0B;  MISO: 0x00
1.568139400000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568140460000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568141520000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568142600000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568143660000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568144720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568145800000000,SPI,MOSI: 0x0B;  MISO: 0x00
1.568146860000000,SPI,MOSI: 0x0B;  MISO: 0x00
1.568147920000000,SPI,MOSI: 0x0E;  MISO: 0x00
1.568149000000000,SPI,MOSI: 0x06;  MISO: 0x00
1.568150060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568151120000000,SPI,MOSI: 0x38;  MISO: 0x00
1.568152200000000,SPI,MOSI: 0x0E;  MISO: 0x00
1.568153260000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568154320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568155400000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568156460000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568157520000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568158600000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568159660000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568160720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568161800000000,SPI,MOSI: 0x2F;  MISO: 0x00
1.568162860000000,SPI,MOSI: 0x2F;  MISO: 0x00
1.568163920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568165000000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568166060000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568167120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568168200000000,SPI,MOSI: 0x0C;  MISO: 0x00
1.568169260000000,SPI,MOSI: 0x04;  MISO: 0x00
1.568170320000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568171400000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568172460000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568173520000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568174600000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568175660000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568176720000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568177800000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568178860000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568179920000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568181000000000,SPI,MOSI: 0x0C;  MISO: 0x00
1.568182060000000,SPI,MOSI: 0x0E;  MISO: 0x00
1.568183120000000,SPI,MOSI: 0x0B;  MISO: 0x00
1.568184200000000,SPI,MOSI: 0x09;  MISO: 0x00
1.568185260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568186320000000,SPI,MOSI: 0x06;  MISO: 0x00
1.568187400000000,SPI,MOSI: 0x0E;  MISO: 0x00
1.568188460000000,SPI,MOSI: 0x0A;  MISO: 0x00
1.568189520000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568190600000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568191660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568192720000000,SPI,MOSI: 0x0C;  MISO: 0x00
1.568193800000000,SPI,MOSI: 0x04;  MISO: 0x00
1.568194860000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568195920000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568197000000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568198060000000,SPI,MOSI: 0x08;  MISO: 0x00
1.568199120000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568200200000000,SPI,MOSI: 0x3F;  MISO: 0x00
1.568201260000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568202320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568203400000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568204460000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568205520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568206600000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568207660000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568208720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568209800000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568210860000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568211920000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568213000000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568214060000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568215120000000,SPI,MOSI: 0xFF;  MISO: 0x00
1.568216200000000,SPI,MOSI: 0x1F;  MISO: 0x00
1.568217260000000,SPI,MOSI: 0x1F;  MISO: 0x00
1.568218320000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568219400000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568220460000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568221520000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568222600000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568223660000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568224720000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568225800000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568226860000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568227920000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568229000000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568230060000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568231120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568232200000000,SPI,MOSI: 0x00;  MISO: 0x00
1.568233260000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568234320000000,SPI,MOSI: 0x01;  MISO: 0x00
1.568235400000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568236460000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568237520000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568238600000000,SPI,MOSI: 0x03;  MISO: 0x00
1.568239660000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568240720000000,SPI,MOSI: 0x07;  MISO: 0x00
1.568241800000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568242860000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568243920000000,SPI,MOSI: 0x0F;  MISO: 0x00
1.568245000000000,SPI,MOSI: 0x1F;  MISO: 0x00
1.568246060000000,SPI,MOSI: 0x1F;  MISO: 0x00
